"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
9.594533045E3,1.289404279E1,7.745885622E1,7.603865990E2,6.743587646E2,0.000000000E0,0.000000000E0,1.244817470E2,1.088859844E1,4.614531994E0,1.700000000E1
9.595524394E3,1.289404414E1,7.745885733E1,7.606519745E2,6.746241455E2,0.000000000E0,0.000000000E0,1.244821655E2,1.099744320E1,4.506967068E0,1.700000000E1
9.596530638E3,1.289404641E1,7.745886041E1,7.607912479E2,6.747634277E2,0.000000000E0,0.000000000E0,1.244887358E2,1.104950619E1,4.371571064E0,1.600000000E1
9.597532008E3,1.289409422E1,7.745889603E1,7.598469684E2,6.738193359E2,3.549999952E0,3.920000076E1,1.244951048E2,1.084141445E1,4.228384972E0,1.800000000E1
9.598527828E3,1.289413955E1,7.745893195E1,7.613431285E2,6.753156738E2,4.159999847E0,3.770000076E1,1.245015281E2,1.062436295E1,4.049501896E0,1.800000000E1
9.599534625E3,1.289418610E1,7.745896704E1,7.614750258E2,6.754477539E2,4.469999790E0,3.640000153E1,1.245078733E2,1.060600567E1,4.262625694E0,1.800000000E1
9.600520734E3,1.289423112E1,7.745900301E1,7.614311480E2,6.754040527E2,4.440000057E0,3.700000000E1,1.245137253E2,1.054736900E1,4.475667953E0,1.700000000E1
9.601536256E3,1.289427201E1,7.745903700E1,7.614726137E2,6.754456787E2,4.230000019E0,3.729999924E1,1.245187567E2,1.052017689E1,4.532948017E0,1.700000000E1
9.602524846E3,1.289430658E1,7.745906695E1,7.614508718E2,6.754240723E2,4.000000000E0,3.790000153E1,1.245232555E2,1.048436546E1,4.487275600E0,1.500000000E1
9.603531601E3,1.289433784E1,7.745909330E1,7.612302903E2,6.752036133E2,3.980000019E0,3.870000076E1,1.245277762E2,1.041757870E1,4.321815968E0,1.300000000E1
9.604522463E3,1.289436871E1,7.745912044E1,7.600434018E2,6.740168457E2,3.940000057E0,3.900000000E1,1.245329718E2,1.051949883E1,4.432083130E0,1.700000000E1
9.605524547E3,1.289440894E1,7.745914482E1,7.604404601E2,6.744140625E2,3.950000048E0,3.690000153E1,1.245339681E2,1.074162579E1,4.627674103E0,1.700000000E1
9.606527346E3,1.289441688E1,7.745914908E1,7.598332511E2,6.738068848E2,1.049999952E0,3.729999924E1,1.245355161E2,1.043280983E1,4.354695797E0,1.700000000E1
9.607527680E3,1.289443020E1,7.745915323E1,7.587995069E2,6.727731934E2,9.399999976E-1,3.579999924E1,1.245370991E2,1.037115574E1,4.341869831E0,1.700000000E1
9.608533128E3,1.289444376E1,7.745915768E1,7.588720850E2,6.728458252E2,1.279999971E0,3.579999924E1,1.245384146E2,1.026313019E1,4.087469578E0,1.800000000E1
9.609524391E3,1.289445444E1,7.745916290E1,7.592955048E2,6.732692871E2,1.259999990E0,3.650000000E1,1.245394339E2,1.030650043E1,4.289526939E0,1.800000000E1
9.610530572E3,1.289446290E1,7.745916652E1,7.593107301E2,6.732845459E2,1.049999952E0,3.629999924E1,1.245396445E2,1.027706909E1,4.269121170E0,1.600000000E1
9.611522823E3,1.289446325E1,7.745916843E1,7.590719594E2,6.730457764E2,2.199999988E-1,3.670000076E1,1.245399083E2,1.034356594E1,4.596956730E0,1.600000000E1
9.612522053E3,1.289446230E1,7.745917066E1,7.594358549E2,6.734096680E2,2.399999946E-1,3.690000153E1,1.245405574E2,1.042935467E1,4.765842438E0,1.500000000E1
9.613530670E3,1.289446583E1,7.745917543E1,7.592595717E2,6.732333984E2,3.799999952E-1,3.670000076E1,1.245412295E2,1.059069443E1,5.087045193E0,1.500000000E1
9.614523144E3,1.289447056E1,7.745917929E1,7.591892407E2,6.731630859E2,1.899999976E-1,3.640000153E1,1.245412583E2,1.087678146E1,5.685242176E0,1.500000000E1
9.615523976E3,1.289447034E1,7.745917943E1,7.581865560E2,6.721604004E2,0.000000000E0,0.000000000E0,1.245416274E2,1.077832699E1,5.526482105E0,1.700000000E1
9.616527849E3,1.289446791E1,7.745918175E1,7.579231381E2,6.718969727E2,3.499999940E-1,3.679999924E1,1.245418655E2,1.068793488E1,5.484333515E0,1.800000000E1
9.617527809E3,1.289446581E1,7.745918218E1,7.588735860E2,6.728474121E2,0.000000000E0,0.000000000E0,1.245429387E2,1.061966991E1,5.452477932E0,1.800000000E1
9.618529962E3,1.289445626E1,7.745918075E1,7.592463046E2,6.732200928E2,0.000000000E0,0.000000000E0,1.245431593E2,1.076644421E1,6.007820606E0,1.900000000E1
9.619527275E3,1.289445461E1,7.745918188E1,7.603733865E2,6.743471680E2,0.000000000E0,0.000000000E0,1.245435224E2,1.064997864E1,5.806821346E0,1.900000000E1
9.620519276E3,1.289445717E1,7.745917980E1,7.606700070E2,6.746437988E2,0.000000000E0,0.000000000E0,1.245437344E2,1.053031254E1,5.597599030E0,1.800000000E1
9.621526558E3,1.289445560E1,7.745918091E1,7.609235534E2,6.748973389E2,0.000000000E0,0.000000000E0,1.245438050E2,1.044889164E1,5.423100471E0,1.700000000E1
9.622520410E3,1.289445544E1,7.745918154E1,7.613601996E2,6.753339844E2,0.000000000E0,0.000000000E0,1.245441178E2,1.042608929E1,5.200682640E0,1.700000000E1
9.623519412E3,1.289445824E1,7.745918126E1,7.620403641E2,6.760141602E2,0.000000000E0,0.000000000E0,1.245444595E2,1.046969986E1,4.891222477E0,1.700000000E1
9.624528444E3,1.289446128E1,7.745918172E1,7.619688189E2,6.759426270E2,0.000000000E0,0.000000000E0,1.245445228E2,1.045167828E1,4.821213245E0,1.800000000E1
9.625523630E3,1.289446172E1,7.745918135E1,7.615971130E2,6.755709229E2,0.000000000E0,0.000000000E0,1.245449065E2,1.039542007E1,4.628588676E0,1.800000000E1
9.626524860E3,1.289445853E1,7.745918270E1,7.612508123E2,6.752246094E2,0.000000000E0,0.000000000E0,1.245452203E2,1.032166386E1,4.390230179E0,1.800000000E1
9.627529385E3,1.289446066E1,7.745918460E1,7.617852278E2,6.757590332E2,0.000000000E0,0.000000000E0,1.245453180E2,1.040496826E1,4.655241489E0,1.800000000E1
9.628526111E3,1.289446089E1,7.745918547E1,7.618137914E2,6.757875977E2,0.000000000E0,0.000000000E0,1.245453995E2,1.036366272E1,4.514354229E0,1.800000000E1
9.629525460E3,1.289446140E1,7.745918601E1,7.619105912E2,6.758843994E2,0.000000000E0,0.000000000E0,1.245454360E2,1.032483864E1,4.376208782E0,1.800000000E1
9.630515762E3,1.289446109E1,7.745918612E1,7.620147184E2,6.759885254E2,0.000000000E0,0.000000000E0,1.245454932E2,1.031556797E1,4.328606129E0,1.700000000E1
9.631523209E3,1.289446058E1,7.745918619E1,7.621028552E2,6.760766602E2,0.000000000E0,0.000000000E0,1.245455486E2,1.031493568E1,4.288064003E0,1.700000000E1
9.632523515E3,1.289446009E1,7.745918628E1,7.622648445E2,6.762386475E2,0.000000000E0,0.000000000E0,1.245456051E2,1.033364296E1,4.308602333E0,1.700000000E1
9.633531180E3,1.289445987E1,7.745918581E1,7.623847184E2,6.763585205E2,0.000000000E0,0.000000000E0,1.245456204E2,1.044374561E1,4.575716972E0,1.700000000E1
9.634525396E3,1.289445975E1,7.745918574E1,7.624084005E2,6.763822021E2,0.000000000E0,0.000000000E0,1.245456900E2,1.042953873E1,4.371803284E0,1.700000000E1
9.635522781E3,1.289445915E1,7.745918556E1,7.625180220E2,6.764918213E2,0.000000000E0,0.000000000E0,1.245457303E2,1.048871422E1,4.365452290E0,1.800000000E1
9.636530317E3,1.289445945E1,7.745918577E1,7.624539339E2,6.764277344E2,0.000000000E0,0.000000000E0,1.245457583E2,1.055574417E1,4.368498325E0,1.800000000E1
9.637527639E3,1.289445963E1,7.745918595E1,7.624257350E2,6.763995361E2,0.000000000E0,0.000000000E0,1.245457918E2,1.058286476E1,4.312719345E0,1.800000000E1
9.638528043E3,1.289445986E1,7.745918615E1,7.623957048E2,6.763695068E2,0.000000000E0,0.000000000E0,1.245458210E2,1.058778095E1,4.170480728E0,1.800000000E1
9.639525242E3,1.289445960E1,7.745918611E1,7.624110866E2,6.763848877E2,0.000000000E0,0.000000000E0,1.245459534E2,1.066621494E1,4.169189930E0,1.800000000E1
9.640524766E3,1.289446031E1,7.745918513E1,7.626641355E2,6.766379395E2,0.000000000E0,0.000000000E0,1.245462676E2,1.066413498E1,4.034233093E0,1.800000000E1
9.641527937E3,1.289446208E1,7.745918287E1,7.632102708E2,6.771840820E2,0.000000000E0,0.000000000E0,1.245508620E2,1.060031796E1,3.997997999E0,1.700000000E1
9.642527127E3,1.289449609E1,7.745920694E1,7.619059379E2,6.758798828E2,3.589999914E0,3.570000076E1,1.245558432E2,1.072696686E1,4.240606308E0,1.800000000E1
9.643528173E3,1.289453364E1,7.745923200E1,7.623240031E2,6.762980957E2,3.900000095E0,3.640000153E1,1.245608928E2,1.064377785E1,4.139535904E0,1.700000000E1
9.644525427E3,1.289457301E1,7.745925522E1,7.627928421E2,6.767670898E2,3.839999914E0,3.559999847E1,1.245650970E2,1.077511787E1,4.176573277E0,1.800000000E1
9.645523209E3,1.289460471E1,7.745927636E1,7.621356129E2,6.761099854E2,3.019999981E0,3.600000000E1,1.245671797E2,1.081708336E1,4.171018600E0,1.800000000E1
9.646524753E3,1.289462141E1,7.745928506E1,7.615555910E2,6.755300293E2,1.529999971E0,3.359999847E1,1.245681802E2,1.082711506E1,4.398908138E0,1.800000000E1
9.647524463E3,1.289462925E1,7.745928959E1,7.615056333E2,6.754801025E2,5.199999809E-1,3.470000076E1,1.245693394E2,1.081090164E1,4.701899529E0,1.900000000E1
9.648526290E3,1.289463882E1,7.745929383E1,7.622182420E2,6.761927490E2,8.799999952E-1,3.470000076E1,1.245710367E2,1.080777359E1,4.859204769E0,1.900000000E1
9.649524520E3,1.289465246E1,7.745930086E1,7.623450192E2,6.763195801E2,1.480000019E0,3.440000153E1,1.245731389E2,1.079475880E1,4.868180275E0,1.900000000E1
9.650523549E3,1.289466892E1,7.745931040E1,7.622067707E2,6.761813965E2,1.889999986E0,3.379999924E1,1.245756590E2,1.072920990E1,4.745362759E0,1.600000000E1
9.651524034E3,1.289468751E1,7.745932370E1,7.618910238E2,6.758657227E2,2.430000067E0,3.529999924E1,1.245782610E2,1.064631557E1,4.450474739E0,1.800000000E1
9.652523487E3,1.289470235E1,7.745934226E1,7.597928216E2,6.737675781E2,2.490000010E0,3.679999924E1,1.245804336E2,1.044764042E1,4.426492214E0,1.800000000E1
9.653524711E3,1.289471350E1,7.745935872E1,7.588918996E2,6.728666992E2,2.130000114E0,3.620000076E1,1.245826342E2,1.050187683E1,4.469294548E0,1.700000000E1
9.654521980E3,1.289472712E1,7.745937345E1,7.593811042E2,6.733559570E2,2.039999962E0,3.590000153E1,1.245847595E2,1.053927803E1,4.555844307E0,1.600000000E1
9.655525646E3,1.289474195E1,7.745938582E1,7.596146887E2,6.735895996E2,2.009999990E0,3.570000076E1,1.245869005E2,1.066254234E1,4.544136524E0,1.600000000E1
9.656528379E3,1.289475677E1,7.745939843E1,7.591744450E2,6.731494141E2,2.079999924E0,3.590000153E1,1.245891974E2,1.078355885E1,4.525898457E0,1.600000000E1
9.657526177E3,1.289477507E1,7.745940826E1,7.586106521E2,6.725856934E2,2.019999981E0,3.509999847E1,1.245909992E2,1.072124195E1,4.619436264E0,1.700000000E1
9.658523328E3,1.289478957E1,7.745941568E1,7.584475090E2,6.724226074E2,1.679999948E0,3.440000153E1,1.245918204E2,1.073319626E1,4.662740707E0,1.800000000E1
9.659529283E3,1.289479565E1,7.745941998E1,7.583681393E2,6.723432617E2,1.039999962E0,3.440000153E1,1.245927022E2,1.086324501E1,4.897298813E0,2.000000000E1
9.660522998E3,1.289480206E1,7.745942477E1,7.585359608E2,6.725111084E2,7.500000000E-1,3.440000153E1,1.245932351E2,1.082217789E1,4.904416084E0,2.000000000E1
9.661526396E3,1.289480472E1,7.745942886E1,7.585578011E2,6.725329590E2,4.499999881E-1,3.459999847E1,1.245934808E2,1.079183006E1,4.932289124E0,2.000000000E1
9.662524210E3,1.289480334E1,7.745943063E1,7.576360539E2,6.716112061E2,1.700000018E-1,3.479999924E1,1.245935560E2,1.068139362E1,4.801780224E0,1.800000000E1
9.663523817E3,1.289480273E1,7.745943093E1,7.584202360E2,6.723953857E2,0.000000000E0,0.000000000E0,1.245938284E2,1.071864510E1,4.948236942E0,1.800000000E1
9.664524372E3,1.289480403E1,7.745943306E1,7.578121988E2,6.717873535E2,0.000000000E0,0.000000000E0,1.245942232E2,1.068625736E1,4.787696838E0,2.000000000E1
9.665523675E3,1.289480686E1,7.745943526E1,7.575624318E2,6.715375977E2,0.000000000E0,0.000000000E0,1.245944024E2,1.067950153E1,4.680807114E0,1.800000000E1
9.666524313E3,1.289480847E1,7.745943534E1,7.571796129E2,6.711547852E2,0.000000000E0,0.000000000E0,1.245947107E2,1.075353241E1,4.711747646E0,1.800000000E1
9.667523949E3,1.289480659E1,7.745943743E1,7.575881899E2,6.715633545E2,0.000000000E0,0.000000000E0,1.245948310E2,1.079959774E1,4.716356754E0,1.700000000E1
9.668525336E3,1.289480718E1,7.745943836E1,7.575802530E2,6.715554199E2,0.000000000E0,0.000000000E0,1.245952169E2,1.093855762E1,4.876954079E0,1.700000000E1
9.669529438E3,1.289481062E1,7.745943883E1,7.573028956E2,6.712780762E2,0.000000000E0,0.000000000E0,1.245952867E2,1.106210041E1,4.987854958E0,1.500000000E1
9.670526856E3,1.289481122E1,7.745943902E1,7.575109010E2,6.714860840E2,0.000000000E0,0.000000000E0,1.245958420E2,1.127129459E1,5.234181404E0,1.600000000E1
9.671524490E3,1.289480632E1,7.745943803E1,7.571315260E2,6.711066895E2,0.000000000E0,0.000000000E0,1.245961349E2,1.138214684E1,5.346502304E0,1.600000000E1
9.672524699E3,1.289480824E1,7.745943988E1,7.567118407E2,6.706870117E2,0.000000000E0,0.000000000E0,1.245963068E2,1.153245831E1,5.479324818E0,1.600000000E1
9.673518902E3,1.289480882E1,7.745944135E1,7.567967995E2,6.707719727E2,0.000000000E0,0.000000000E0,1.245963925E2,1.153304005E1,5.387744427E0,1.600000000E1
9.674525621E3,1.289480879E1,7.745944214E1,7.571169901E2,6.710921631E2,0.000000000E0,0.000000000E0,1.245965297E2,1.146761417E1,5.205093861E0,1.400000000E1
9.675526912E3,1.289480761E1,7.745944251E1,7.568656520E2,6.708408203E2,0.000000000E0,0.000000000E0,1.245965937E2,1.150513268E1,5.223251343E0,1.600000000E1
9.676520481E3,1.289480746E1,7.745944308E1,7.570629183E2,6.710380859E2,0.000000000E0,0.000000000E0,1.245967609E2,1.128940678E1,4.995535851E0,1.600000000E1
9.677526558E3,1.289480765E1,7.745944461E1,7.574371852E2,6.714123535E2,0.000000000E0,0.000000000E0,1.245968525E2,1.139126968E1,5.242845058E0,1.700000000E1
9.678530800E3,1.289480710E1,7.745944524E1,7.573602832E2,6.713354492E2,0.000000000E0,0.000000000E0,1.245969315E2,1.177439594E1,5.901709557E0,1.800000000E1
9.679527851E3,1.289480699E1,7.745944452E1,7.574093558E2,6.713845215E2,0.000000000E0,0.000000000E0,1.245970108E2,1.181086922E1,5.994338989E0,1.700000000E1
9.680526151E3,1.289480631E1,7.745944474E1,7.574374347E2,6.714125977E2,0.000000000E0,0.000000000E0,1.245971792E2,1.181826687E1,6.099628448E0,1.700000000E1
9.681523551E3,1.289480674E1,7.745944325E1,7.573040100E2,6.712791748E2,0.000000000E0,0.000000000E0,1.245972242E2,1.175398636E1,6.035774708E0,1.700000000E1
9.682525146E3,1.289480641E1,7.745944349E1,7.574629469E2,6.714381104E2,0.000000000E0,0.000000000E0,1.245973015E2,1.175235844E1,6.095124722E0,1.700000000E1
9.683519505E3,1.289480605E1,7.745944410E1,7.575392424E2,6.715144043E2,0.000000000E0,0.000000000E0,1.245973440E2,1.157643223E1,5.853676319E0,1.700000000E1
9.684529472E3,1.289480583E1,7.745944442E1,7.575660987E2,6.715412598E2,0.000000000E0,0.000000000E0,1.245973615E2,1.151651669E1,5.791973114E0,1.500000000E1
9.685522310E3,1.289480577E1,7.745944457E1,7.575726908E2,6.715478516E2,0.000000000E0,0.000000000E0,1.245973886E2,1.136944389E1,5.578153133E0,1.600000000E1
9.686533943E3,1.289480553E1,7.745944461E1,7.576613148E2,6.716364746E2,0.000000000E0,0.000000000E0,1.245974010E2,1.159368134E1,5.927934647E0,1.600000000E1
9.687522943E3,1.289480545E1,7.745944453E1,7.576887809E2,6.716639404E2,0.000000000E0,0.000000000E0,1.245974665E2,1.152533531E1,5.930744648E0,1.600000000E1
9.688526024E3,1.289480497E1,7.745944418E1,7.578926402E2,6.718677979E2,0.000000000E0,0.000000000E0,1.245975164E2,1.169542503E1,6.200616360E0,1.700000000E1
9.689526368E3,1.289480481E1,7.745944461E1,7.580956438E2,6.720708008E2,0.000000000E0,0.000000000E0,1.245975624E2,1.164019299E1,6.287506580E0,1.700000000E1
9.690522225E3,1.289480521E1,7.745944472E1,7.580253297E2,6.720004883E2,0.000000000E0,0.000000000E0,1.246009717E2,1.145529175E1,6.067820549E0,1.700000000E1
9.691533393E3,1.289482872E1,7.745946491E1,7.581554866E2,6.721307373E2,2.710000038E0,3.509999847E1,1.246020223E2,1.129797649E1,5.732339859E0,1.800000000E1
9.692521328E3,1.289483815E1,7.745946552E1,7.573203661E2,6.712956543E2,1.879999995E0,3.300000000E1,1.246026127E2,1.162131882E1,6.509379387E0,1.800000000E1
9.693530467E3,1.289483405E1,7.745946206E1,7.584944544E2,6.724697266E2,8.600000143E-1,3.450000000E1,1.246027117E2,1.159421349E1,6.639305115E0,1.700000000E1
9.694521438E3,1.289483397E1,7.745946297E1,7.586499724E2,6.726252441E2,8.000000119E-1,3.450000000E1,1.246036283E2,1.159991264E1,6.761797905E0,1.600000000E1
9.695534679E3,1.289483239E1,7.745947127E1,7.589204871E2,6.728957520E2,8.899999857E-1,3.529999924E1,1.246045724E2,1.183337212E1,7.022013664E0,1.700000000E1
9.696517365E3,1.289483367E1,7.745947988E1,7.588360101E2,6.728112793E2,8.899999857E-1,3.540000153E1,1.246048137E2,1.212210655E1,7.262714386E0,1.700000000E1
9.697528998E3,1.289483160E1,7.745948055E1,7.590401199E2,6.730153809E2,3.199999928E-1,3.509999847E1,1.246053817E2,1.186520386E1,7.309329033E0,1.600000000E1
9.698529447E3,1.289482754E1,7.745948373E1,7.594507809E2,6.734260254E2,3.400000036E-1,3.600000000E1,1.246058558E2,1.174286747E1,7.325040340E0,1.600000000E1
9.699525132E3,1.289482332E1,7.745948435E1,7.598565595E2,6.738317871E2,3.799999952E-1,3.640000153E1,1.246076885E2,1.181050110E1,7.619578838E0,1.600000000E1
9.700523501E3,1.289480833E1,7.745949138E1,7.597938757E2,6.737690430E2,0.000000000E0,0.000000000E0,1.246079408E2,1.231290817E1,8.466844559E0,1.600000000E1
9.701526338E3,1.289480670E1,7.745949300E1,7.601947612E2,6.741699219E2,0.000000000E0,0.000000000E0,1.246082070E2,1.246499920E1,8.636658669E0,1.600000000E1
9.702524162E3,1.289480861E1,7.745949448E1,7.604066678E2,6.743818359E2,0.000000000E0,0.000000000E0,1.246086406E2,1.250159073E1,8.772439957E0,1.400000000E1
9.703532694E3,1.289480693E1,7.745949809E1,7.607748388E2,6.747500000E2,0.000000000E0,0.000000000E0,1.246089851E2,1.263362312E1,8.889451027E0,1.500000000E1
9.704525524E3,1.289480660E1,7.745950125E1,7.611290884E2,6.751042480E2,0.000000000E0,0.000000000E0,1.246098981E2,1.263418293E1,8.672280312E0,1.500000000E1
9.705525937E3,1.289481219E1,7.745950742E1,7.603031389E2,6.742783203E2,0.000000000E0,0.000000000E0,1.246107616E2,1.233239651E1,8.394638062E0,1.400000000E1
9.706526398E3,1.289481455E1,7.745951501E1,7.605145559E2,6.744897461E2,0.000000000E0,0.000000000E0,1.246108799E2,1.197144699E1,7.819925308E0,1.500000000E1
9.707523967E3,1.289481371E1,7.745951568E1,7.606380944E2,6.746132812E2,0.000000000E0,0.000000000E0,1.246114264E2,1.177784920E1,7.520135403E0,1.600000000E1
9.708526760E3,1.289480942E1,7.745951322E1,7.612606699E2,6.752358398E2,0.000000000E0,0.000000000E0,1.246123772E2,1.167307854E1,7.399878979E0,1.500000000E1
9.709525846E3,1.289481753E1,7.745951600E1,7.602906671E2,6.742658691E2,0.000000000E0,0.000000000E0,1.246128233E2,1.161641502E1,7.354076385E0,1.600000000E1
9.710522971E3,1.289482139E1,7.745951712E1,7.603958764E2,6.743710938E2,0.000000000E0,0.000000000E0,1.246132367E2,1.136286068E1,6.879758835E0,1.600000000E1
9.711524883E3,1.289482455E1,7.745951913E1,7.603505759E2,6.743258057E2,0.000000000E0,0.000000000E0,1.246141649E2,1.142384815E1,7.011909962E0,1.600000000E1
9.712523087E3,1.289483219E1,7.745952258E1,7.601980799E2,6.741733398E2,0.000000000E0,0.000000000E0,1.246147274E2,1.155651283E1,7.342940807E0,1.500000000E1
9.713527557E3,1.289483679E1,7.745952474E1,7.602538478E2,6.742291260E2,0.000000000E0,0.000000000E0,1.246149223E2,1.174595070E1,7.711660862E0,1.300000000E1
9.714526101E3,1.289483842E1,7.745952540E1,7.604412193E2,6.744165039E2,0.000000000E0,0.000000000E0,1.246149612E2,1.165585518E1,7.395448685E0,1.400000000E1
9.715525812E3,1.289483875E1,7.745952528E1,7.606080881E2,6.745833740E2,0.000000000E0,0.000000000E0,1.246153509E2,1.175499249E1,7.327261448E0,1.500000000E1
9.716525520E3,1.289484225E1,7.745952509E1,7.610736503E2,6.750489502E2,0.000000000E0,0.000000000E0,1.246155000E2,1.173585892E1,7.467361450E0,1.600000000E1
9.717523236E3,1.289484357E1,7.745952485E1,7.613978638E2,6.753731689E2,0.000000000E0,0.000000000E0,1.246155591E2,1.200557327E1,7.946486950E0,1.800000000E1
9.718523981E3,1.289484402E1,7.745952514E1,7.613442731E2,6.753195801E2,0.000000000E0,0.000000000E0,1.246157282E2,1.182521915E1,7.472579479E0,1.800000000E1
9.719523654E3,1.289484453E1,7.745952661E1,7.611390710E2,6.751143799E2,0.000000000E0,0.000000000E0,1.246157840E2,1.178477097E1,7.251685143E0,1.800000000E1
9.720528040E3,1.289484465E1,7.745952711E1,7.611323567E2,6.751076660E2,0.000000000E0,0.000000000E0,1.246158216E2,1.176268005E1,7.133601665E0,1.700000000E1
9.721522303E3,1.289484480E1,7.745952742E1,7.611494460E2,6.751247559E2,0.000000000E0,0.000000000E0,1.246158369E2,1.190461445E1,7.176790237E0,1.700000000E1
9.722521233E3,1.289484492E1,7.745952735E1,7.612854318E2,6.752607422E2,0.000000000E0,0.000000000E0,1.246190428E2,1.187592316E1,6.927809238E0,1.600000000E1
9.723524455E3,1.289486978E1,7.745954233E1,7.608256171E2,6.748010254E2,2.000000000E0,3.829999924E1,1.246219125E2,1.183306694E1,7.004060745E0,1.400000000E1
9.724527151E3,1.289489106E1,7.745955731E1,7.625743127E2,6.765498047E2,2.099999905E0,3.890000153E1,1.246260022E2,1.214682484E1,7.669397354E0,1.400000000E1
9.725526768E3,1.289492468E1,7.745957261E1,7.655028908E2,6.794785156E2,2.369999886E0,3.750000000E1,1.246298104E2,1.193521023E1,7.297143936E0,1.400000000E1
9.726527350E3,1.289495250E1,7.745959310E1,7.644761701E2,6.784519043E2,2.450000048E0,4.120000076E1,1.246322460E2,1.171197701E1,7.061800480E0,1.500000000E1
9.727525992E3,1.289496887E1,7.745960803E1,7.641795973E2,6.781553955E2,1.519999981E0,4.200000000E1,1.246342480E2,1.165806103E1,7.078951836E0,1.600000000E1
9.728527648E3,1.289498418E1,7.745961775E1,7.655616170E2,6.795374756E2,1.250000000E0,4.200000000E1,1.246362062E2,1.156947041E1,7.008480072E0,1.600000000E1
9.729524404E3,1.289499974E1,7.745962621E1,7.654161699E2,6.793920898E2,1.070000052E0,4.190000153E1,1.246383942E2,1.163167953E1,7.248376846E0,1.700000000E1
9.730524844E3,1.289501769E1,7.745963448E1,7.649873881E2,6.789633789E2,9.100000262E-1,4.140000153E1,1.246403512E2,1.143121052E1,6.857945919E0,1.700000000E1
9.731528113E3,1.289503262E1,7.745964404E1,7.647156008E2,6.786916504E2,1.049999952E0,4.209999847E1,1.246427067E2,1.136731529E1,6.883094311E0,1.900000000E1
9.732521255E3,1.289504904E1,7.745965777E1,7.615712493E2,6.755473633E2,1.539999962E0,4.190000153E1,1.246457429E2,1.155615520E1,7.316234112E0,1.800000000E1
9.733522809E3,1.289506988E1,7.745967587E1,7.608731695E2,6.748493652E2,1.840000033E0,4.029999924E1,1.246489295E2,1.167329025E1,7.614292145E0,1.800000000E1
9.734526735E3,1.289508706E1,7.745969940E1,7.600595042E2,6.740357666E2,2.029999971E0,4.090000153E1,1.246520799E2,1.160936260E1,7.483750343E0,1.800000000E1
9.735526622E3,1.289510212E1,7.745972402E1,7.587978494E2,6.727741699E2,2.130000114E0,4.320000076E1,1.246561944E2,1.162205887E1,7.423666000E0,1.700000000E1
9.736529619E3,1.289512665E1,7.745975244E1,7.572125488E2,6.711889648E2,2.950000048E0,3.940000153E1,1.246614622E2,1.158573151E1,7.264837265E0,1.800000000E1
9.737526218E3,1.289516389E1,7.745978248E1,7.584326175E2,6.724091797E2,4.190000057E0,3.340000153E1,1.246715431E2,1.151025200E1,7.324707985E0,1.600000000E1
9.738531244E3,1.289523623E1,7.745983854E1,7.524540619E2,6.664309082E2,4.989999771E0,3.240000153E1,1.246775654E2,1.117294884E1,6.642910957E0,1.700000000E1
9.739526782E3,1.289527714E1,7.745987495E1,7.538226760E2,6.677996826E2,5.880000114E0,4.000000000E1,1.246831032E2,1.113076687E1,6.405567646E0,1.600000000E1
9.740525203E3,1.289531605E1,7.745990684E1,7.541121962E2,6.680893555E2,5.829999924E0,3.570000076E1,1.246879989E2,1.104599857E1,5.962663174E0,1.700000000E1
9.741519341E3,1.289534807E1,7.745993784E1,7.546357525E2,6.686130371E2,5.340000153E0,3.900000000E1,1.246938549E2,1.100296307E1,5.910919189E0,1.800000000E1
9.742537841E3,1.289539056E1,7.745996976E1,7.549303854E2,6.689078369E2,5.409999847E0,3.990000153E1,1.246984810E2,1.102828312E1,6.002054214E0,1.800000000E1
9.743526567E3,1.289542262E1,7.745999696E1,7.549337997E2,6.689113770E2,4.860000134E0,3.920000076E1,1.247030830E2,1.095886230E1,5.807436943E0,1.900000000E1
9.744528619E3,1.289545770E1,7.746001949E1,7.560794135E2,6.700571289E2,4.679999828E0,3.929999924E1,1.247077348E2,1.114025688E1,6.229869366E0,1.900000000E1
9.745526158E3,1.289549342E1,7.746004183E1,7.560851321E2,6.700629883E2,4.489999771E0,3.900000000E1,1.247092290E2,1.121023941E1,6.143605232E0,1.900000000E1
9.746526928E3,1.289550280E1,7.746005170E1,7.548094607E2,6.687873535E2,3.029999971E0,3.720000076E1,1.247122294E2,1.101717091E1,5.852330685E0,1.900000000E1
9.747526012E3,1.289550562E1,7.746007923E1,7.547271762E2,6.687050781E2,1.409999967E0,4.000000000E1,1.247136362E2,1.087297153E1,5.426376343E0,1.900000000E1
9.748522675E3,1.289551716E1,7.746008455E1,7.547932927E2,6.687712402E2,7.799999714E-1,3.670000076E1,1.247144790E2,1.091727352E1,5.427450657E0,1.400000000E1
9.749522832E3,1.289552472E1,7.746008511E1,7.540178720E2,6.679958496E2,6.200000048E-1,3.309999847E1,1.247152385E2,1.096398544E1,5.195371151E0,1.500000000E1
9.750526723E3,1.289552251E1,7.746009174E1,7.537000102E2,6.676779785E2,4.000000060E-1,3.129999924E1,1.247161630E2,1.096157932E1,5.310303688E0,1.400000000E1
