"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.614376810E2,1.232133959E1,7.664439467E1,7.636147960E2,6.755795898E2,7.219999790E0,3.202999878E2,8.734007135E-1,9.935046196E0,3.332629204E0,3.000000000E1
1.624395195E2,1.232139422E1,7.664435120E1,7.634282824E2,6.753933105E2,7.190000057E0,3.206000061E2,8.814939528E-1,9.935046196E0,3.254509449E0,3.200000000E1
1.634381423E2,1.232145365E1,7.664430819E1,7.626152841E2,6.745805664E2,7.250000000E0,3.247999878E2,8.892989557E-1,9.935046196E0,3.371920824E0,3.100000000E1
1.644388636E2,1.232150920E1,7.664426427E1,7.621160224E2,6.740815430E2,7.099999905E0,3.208999939E2,8.960004115E-1,9.935046196E0,3.335194826E0,3.100000000E1
1.654347128E2,1.232155653E1,7.664422608E1,7.618235830E2,6.737893066E2,7.190000057E0,3.212999878E2,9.033132496E-1,9.935046196E0,3.187952518E0,3.000000000E1
1.664372894E2,1.232160857E1,7.664418492E1,7.617879595E2,6.737539062E2,7.269999981E0,3.231000061E2,9.100468195E-1,9.935046196E0,3.293790102E0,3.000000000E1
1.674395588E2,1.232165788E1,7.664414894E1,7.619647505E2,6.739309082E2,7.260000229E0,3.232999878E2,9.175303883E-1,9.935046196E0,3.355243444E0,3.100000000E1
1.684364672E2,1.232171532E1,7.664411304E1,7.614652381E2,6.734316406E2,7.239999771E0,3.232999878E2,9.248109494E-1,9.935046196E0,3.311147213E0,3.100000000E1
1.694358563E2,1.232177069E1,7.664407727E1,7.614112910E2,6.733779297E2,7.250000000E0,3.236000061E2,9.327552867E-1,9.935046196E0,3.296185493E0,3.000000000E1
1.704355973E2,1.232182728E1,7.664403263E1,7.613788218E2,6.733457031E2,7.329999924E0,3.233999939E2,9.401792193E-1,9.935046196E0,3.127179861E0,3.000000000E1
1.714389663E2,1.232188154E1,7.664399281E1,7.617018318E2,6.736689453E2,7.340000153E0,3.237000122E2,9.476229744E-1,9.935046196E0,2.922975302E0,3.200000000E1
1.724415595E2,1.232193517E1,7.664395180E1,7.616353179E2,6.736026611E2,7.389999866E0,3.237999878E2,9.544992384E-1,9.935046196E0,2.930279016E0,3.100000000E1
1.734383819E2,1.232198367E1,7.664391253E1,7.618683862E2,6.738359375E2,7.369999886E0,3.243999939E2,9.619893264E-1,9.935046196E0,2.976980448E0,3.200000000E1
1.744420946E2,1.232203715E1,7.664387061E1,7.620964285E2,6.740642090E2,7.400000095E0,3.228999939E2,9.690719831E-1,9.935046196E0,3.029129982E0,3.200000000E1
1.754410295E2,1.232208849E1,7.664383202E1,7.619648610E2,6.739328613E2,7.280000210E0,3.231000061E2,9.767988489E-1,9.935046196E0,3.120930910E0,3.100000000E1
1.764400728E2,1.232214591E1,7.664379196E1,7.618929604E2,6.738612061E2,7.480000019E0,3.232000122E2,9.843007956E-1,9.935046196E0,3.218231440E0,3.000000000E1
1.774373837E2,1.232219803E1,7.664374811E1,7.622771360E2,6.742456055E2,7.250000000E0,3.223999939E2,9.920555716E-1,9.935046196E0,3.248950005E0,2.800000000E1
1.784419559E2,1.232225415E1,7.664370573E1,7.621472571E2,6.741159668E2,7.380000114E0,3.226000061E2,1.000221192E0,9.935046196E0,3.101665258E0,2.800000000E1
1.794431072E2,1.232231443E1,7.664366280E1,7.613397484E2,6.733087158E2,7.510000229E0,3.227999878E2,1.007851734E0,9.935046196E0,2.994840145E0,2.800000000E1
1.804386328E2,1.232236931E1,7.664362063E1,7.614158073E2,6.733850098E2,7.489999771E0,3.228999939E2,1.015067403E0,9.935046196E0,2.911806583E0,2.700000000E1
1.814370652E2,1.232241967E1,7.664357874E1,7.614175442E2,6.733869629E2,7.469999790E0,3.231000061E2,1.022279648E0,9.935046196E0,2.868542910E0,2.800000000E1
1.824390319E2,1.232247165E1,7.664353903E1,7.617503294E2,6.737199707E2,7.469999790E0,3.242000122E2,1.029489363E0,9.935046196E0,2.818140030E0,2.700000000E1
1.834451814E2,1.232252050E1,7.664349539E1,7.620628634E2,6.740327148E2,7.510000229E0,3.222000122E2,1.037260057E0,9.935046196E0,2.813868999E0,2.900000000E1
1.844430455E2,1.232258019E1,7.664345819E1,7.621718620E2,6.741419678E2,7.400000095E0,3.245000000E2,1.044908846E0,9.935046196E0,2.772750854E0,2.900000000E1
1.854431609E2,1.232263578E1,7.664341672E1,7.624625177E2,6.744328613E2,7.829999924E0,3.262000122E2,1.052810640E0,9.935046196E0,2.819240332E0,2.900000000E1
1.864370885E2,1.232269105E1,7.664337100E1,7.618809817E2,6.738515625E2,7.360000134E0,3.237999878E2,1.060518594E0,9.935046196E0,2.860995054E0,3.000000000E1
1.874408125E2,1.232275040E1,7.664333434E1,7.618133460E2,6.737841797E2,7.789999962E0,3.305000000E2,1.068329541E0,9.935046196E0,2.867579222E0,2.800000000E1
1.884424311E2,1.232281142E1,7.664329872E1,7.609805669E2,6.729516602E2,7.769999981E0,3.292000122E2,1.076168303E0,9.935046196E0,2.980475903E0,2.900000000E1
1.894402497E2,1.232287030E1,7.664325904E1,7.611051935E2,6.730765381E2,7.760000229E0,3.290000000E2,1.084551700E0,9.935046196E0,2.921165705E0,3.000000000E1
1.904366830E2,1.232293164E1,7.664321417E1,7.605907710E2,6.725623779E2,7.469999790E0,3.257000122E2,1.092795683E0,9.935046196E0,2.955336332E0,3.000000000E1
1.914371037E2,1.232299437E1,7.664317372E1,7.600109137E2,6.719827881E2,7.650000095E0,3.292000122E2,1.101033779E0,9.935046196E0,2.910184383E0,3.000000000E1
1.924387749E2,1.232306333E1,7.664314600E1,7.598771993E2,6.718493652E2,7.900000095E0,3.332000122E2,1.109570439E0,9.935046196E0,2.889070749E0,3.000000000E1
1.934376698E2,1.232313193E1,7.664311072E1,7.597256630E2,6.716981201E2,7.840000153E0,3.335000000E2,1.117091780E0,9.935046196E0,2.769206762E0,3.000000000E1
1.944322499E2,1.232319211E1,7.664307911E1,7.599329271E2,6.719056396E2,7.980000019E0,3.355000000E2,1.124838195E0,9.935046196E0,2.639565706E0,3.100000000E1
1.954423186E2,1.232325526E1,7.664304900E1,7.597340510E2,6.717070312E2,7.650000095E0,3.328999939E2,1.133324926E0,9.935046196E0,2.599959612E0,3.100000000E1
1.964399650E2,1.232332630E1,7.664302044E1,7.591400007E2,6.711132812E2,7.980000019E0,3.370000000E2,1.140834984E0,9.935046196E0,2.558351517E0,3.100000000E1
1.974387228E2,1.232338782E1,7.664299191E1,7.591740419E2,6.711475830E2,7.949999809E0,3.370000000E2,1.149247869E0,9.935046196E0,2.500000000E0,3.100000000E1
1.984391776E2,1.232345736E1,7.664296140E1,7.586509204E2,6.706247559E2,8.210000038E0,3.406000061E2,1.157428766E0,9.935046196E0,2.575469255E0,2.900000000E1
1.994361080E2,1.232352483E1,7.664293137E1,7.591225586E2,6.710966797E2,7.849999905E0,3.365000000E2,1.166003003E0,9.935046196E0,2.661606073E0,2.900000000E1
2.004441550E2,1.232359827E1,7.664290731E1,7.591105303E2,6.710849609E2,8.199999809E0,3.411000061E2,1.174793926E0,9.935046196E0,2.798431396E0,2.800000000E1
2.014250121E2,1.232367410E1,7.664288442E1,7.585435605E2,6.705183105E2,8.199999809E0,3.405000000E2,1.183712139E0,9.935046196E0,2.889711857E0,2.900000000E1
2.024311603E2,1.232375001E1,7.664285792E1,7.585256621E2,6.705007324E2,8.180000305E0,3.410000000E2,1.191878098E0,9.935046196E0,3.003619194E0,3.000000000E1
2.034392119E2,1.232381997E1,7.664283506E1,7.583859629E2,6.703613281E2,8.090000153E0,3.416000061E2,1.200035553E0,9.935046196E0,2.953840971E0,2.900000000E1
2.044350927E2,1.232388906E1,7.664280981E1,7.584792992E2,6.704549561E2,8.079999924E0,3.433999939E2,1.208674442E0,9.935046196E0,2.872486353E0,2.600000000E1
2.054367272E2,1.232396447E1,7.664279068E1,7.586037380E2,6.705797119E2,8.510000229E0,3.466000061E2,1.217010436E0,9.935046196E0,2.816628695E0,2.700000000E1
2.064439526E2,1.232403693E1,7.664277100E1,7.588131500E2,6.707894287E2,8.340000153E0,3.461000061E2,1.225729297E0,9.935046196E0,2.815018654E0,2.800000000E1
2.074441455E2,1.232411133E1,7.664274566E1,7.589971624E2,6.709737549E2,7.960000038E0,3.436000061E2,1.233918871E0,9.935046196E0,2.813675880E0,2.600000000E1
2.084341724E2,1.232418307E1,7.664272860E1,7.592347760E2,6.712116699E2,8.210000038E0,3.471000061E2,1.241923633E0,9.935046196E0,2.652836561E0,2.700000000E1
2.094356211E2,1.232425400E1,7.664271601E1,7.587737852E2,6.707509766E2,8.470000267E0,3.508999939E2,1.250994029E0,9.935046196E0,2.671583652E0,2.800000000E1
2.104445553E2,1.232433541E1,7.664271075E1,7.581694414E2,6.701469727E2,8.390000343E0,3.500000000E2,1.258818927E0,9.935046196E0,2.683688879E0,2.800000000E1
2.114383867E2,1.232440535E1,7.664270279E1,7.576836751E2,6.696614990E2,8.630000114E0,3.535000000E2,1.267289879E0,9.935046196E0,2.752053976E0,2.700000000E1
2.124364103E2,1.232448053E1,7.664269019E1,7.572705182E2,6.692486572E2,8.449999809E0,3.511000061E2,1.276097384E0,9.935046196E0,2.646970034E0,2.800000000E1
2.134417972E2,1.232455876E1,7.664267749E1,7.573688232E2,6.693472900E2,8.479999542E0,3.516000061E2,1.284818005E0,9.935046196E0,2.643533468E0,2.900000000E1
2.144423967E2,1.232463676E1,7.664266913E1,7.573421298E2,6.693209229E2,8.609999657E0,3.546000061E2,1.293862427E0,9.935046196E0,2.654752731E0,2.900000000E1
2.154289691E2,1.232471778E1,7.664266177E1,7.567453556E2,6.687244873E2,8.720000267E0,3.560000000E2,1.302784732E0,9.935046196E0,2.553079605E0,2.900000000E1
2.164380334E2,1.232479741E1,7.664265166E1,7.563725858E2,6.683520508E2,9.029999733E0,3.521000061E2,1.311529678E0,9.935046196E0,2.508061647E0,2.800000000E1
2.174348925E2,1.232487566E1,7.664264360E1,7.565855154E2,6.685653076E2,8.579999924E0,3.545000000E2,1.320150300E0,9.935046196E0,2.500000000E0,2.700000000E1
2.184369478E2,1.232495308E1,7.664263943E1,7.572510858E2,6.692312012E2,8.560000420E0,3.547999878E2,1.328522252E0,9.935046196E0,2.522356749E0,2.900000000E1
2.194364661E2,1.232502832E1,7.664263660E1,7.568042387E2,6.687846680E2,8.609999657E0,3.555000000E2,1.337024212E0,9.935046196E0,2.556623220E0,2.900000000E1
2.204361161E2,1.232510447E1,7.664262956E1,7.572880513E2,6.692687988E2,8.739999771E0,3.590000000E2,1.346028386E0,9.935046196E0,2.584230900E0,3.000000000E1
2.214432231E2,1.232518521E1,7.664262323E1,7.576675968E2,6.696486816E2,9.090000153E0,3.556000061E2,1.354510160E0,9.935046196E0,2.547964334E0,3.100000000E1
2.224429424E2,1.232526148E1,7.664262207E1,7.580276304E2,6.700090332E2,9.159999847E0,3.562000122E2,1.364197055E0,9.935046196E0,2.531055689E0,2.900000000E1
2.234421117E2,1.232534844E1,7.664261673E1,7.583993376E2,6.703811035E2,9.180000305E0,3.597000122E2,1.373739827E0,9.935046196E0,2.562136889E0,3.000000000E1
2.244223937E2,1.232543390E1,7.664260869E1,7.583669979E2,6.703491211E2,9.140000343E0,3.566000061E2,1.382541788E0,9.935046196E0,2.643428802E0,2.500000000E1
2.254377838E2,1.232551287E1,7.664260311E1,7.584313654E2,6.704138184E2,9.229999542E0,3.590000000E2,1.392143338E0,9.935046196E0,2.693009615E0,2.400000000E1
2.264371322E2,1.232559918E1,7.664260046E1,7.582592524E2,6.702420654E2,9.430000305E0,3.592999878E2,1.400804331E0,9.935046196E0,2.735202074E0,2.300000000E1
2.274418701E2,1.232567707E1,7.664260063E1,7.582284104E2,6.702115479E2,9.359999657E0,3.596000061E2,1.408899147E0,9.935046196E0,2.814445496E0,2.300000000E1
2.284405353E2,1.232574886E1,7.664258827E1,7.590065518E2,6.709899902E2,8.720000267E0,3.568999939E2,1.418999212E0,9.935046196E0,2.870993137E0,2.400000000E1
2.294385229E2,1.232583952E1,7.664258255E1,7.592637416E2,6.712475586E2,9.539999962E0,3.570000000E2,1.428605853E0,9.935046196E0,3.046763897E0,2.500000000E1
2.304342312E2,1.232592560E1,7.664257501E1,7.595117950E2,6.714959717E2,9.699999809E0,3.566000061E2,1.438597873E0,9.935046196E0,3.123960018E0,2.400000000E1
2.314401966E2,1.232601538E1,7.664257112E1,7.596356879E2,6.716202393E2,9.840000153E0,3.566000061E2,1.448350501E0,9.935046196E0,3.215084314E0,2.400000000E1
2.324376472E2,1.232610303E1,7.664256787E1,7.589616162E2,6.709465332E2,9.920000076E0,3.567999878E2,1.458399959E0,9.935046196E0,3.107702732E0,2.400000000E1
2.334402798E2,1.232619334E1,7.664256431E1,7.585786711E2,6.705639648E2,9.960000038E0,3.567999878E2,1.468912494E0,9.935046196E0,3.104259729E0,2.400000000E1
2.344373655E2,1.232628782E1,7.664256082E1,7.575494683E2,6.695351562E2,1.001000023E1,3.571000061E2,1.479540429E0,9.935046196E0,3.205685616E0,2.200000000E1
2.354410487E2,1.232638322E1,7.664255483E1,7.581008278E2,6.700869141E2,1.042000008E1,3.573999939E2,1.489690783E0,9.935046196E0,3.618561029E0,2.300000000E1
2.364364892E2,1.232647450E1,7.664255392E1,7.572300861E2,6.692165527E2,1.065999985E1,3.571000061E2,1.500973143E0,9.935046196E0,3.917810202E0,2.100000000E1
2.374358881E2,1.232657591E1,7.664255051E1,7.563350097E2,6.683218994E2,1.088000011E1,3.573999939E2,1.511909480E0,9.935046196E0,4.261703014E0,2.000000000E1
2.384378585E2,1.232667414E1,7.664254548E1,7.556501515E2,6.676374512E2,1.090999985E1,3.575000000E2,1.523555970E0,9.935046196E0,4.354664326E0,2.100000000E1
2.394430793E2,1.232677782E1,7.664253027E1,7.555311870E2,6.675189209E2,1.103999996E1,3.572000122E2,1.534419164E0,9.935046196E0,4.330921173E0,2.100000000E1
2.404419629E2,1.232687542E1,7.664252586E1,7.558492612E2,6.678374023E2,1.113000011E1,3.572999878E2,1.546401386E0,9.935046196E0,4.256719589E0,2.300000000E1
2.414418844E2,1.232698300E1,7.664251951E1,7.561808433E2,6.681694336E2,1.147999954E1,3.572000122E2,1.557945655E0,9.935046196E0,4.546948433E0,2.300000000E1
2.424407026E2,1.232708647E1,7.664251079E1,7.566639315E2,6.686529541E2,1.160000038E1,3.571000061E2,1.570905003E0,9.935046196E0,4.342671394E0,2.300000000E1
2.434372943E2,1.232720300E1,7.664251278E1,7.555932559E2,6.675827637E2,1.193999958E1,3.572999878E2,1.583418498E0,9.935046196E0,4.294156551E0,2.200000000E1
2.444328984E2,1.232731517E1,7.664250349E1,7.556394180E2,6.676293945E2,1.205000019E1,3.572000122E2,1.595845423E0,9.935046196E0,4.385049820E0,2.300000000E1
2.454419371E2,1.232742683E1,7.664249870E1,7.553761348E2,6.673665771E2,1.218000031E1,3.575000000E2,1.609269915E0,9.935046196E0,4.563818455E0,2.400000000E1
2.464427533E2,1.232754748E1,7.664249422E1,7.552300016E2,6.672209473E2,1.276000023E1,3.578999939E2,1.621913007E0,9.935046196E0,4.613920689E0,2.100000000E1
2.474364939E2,1.232766118E1,7.664249352E1,7.552661489E2,6.672575684E2,1.247000027E1,3.582999878E2,1.635221040E0,9.935046196E0,4.657649994E0,2.100000000E1
2.484378637E2,1.232778027E1,7.664248135E1,7.553778335E2,6.673697510E2,1.259000015E1,3.577999878E2,1.647162564E0,9.935046196E0,4.662187576E0,2.200000000E1
2.494380080E2,1.232788766E1,7.664248057E1,7.561624202E2,6.681547852E2,1.260999966E1,3.587999878E2,1.660771837E0,9.935046196E0,4.764875889E0,2.200000000E1
2.504333246E2,1.232800964E1,7.664247031E1,7.561179652E2,6.681108398E2,1.335999966E1,3.563999939E2,1.674038445E0,9.935046196E0,4.832420349E0,2.100000000E1
2.514399828E2,1.232812869E1,7.664246226E1,7.560166380E2,6.680100098E2,1.310999966E1,3.563999939E2,1.687237231E0,1.004679585E1,4.877522945E0,2.200000000E1
2.524397774E2,1.232824738E1,7.664246380E1,7.564761047E2,6.684699707E2,1.343000031E1,3.578999939E2,1.700193467E0,9.936239243E0,4.836476803E0,2.600000000E1
2.534348139E2,1.232836384E1,7.664246003E1,7.557532068E2,6.677475586E2,1.352999973E1,3.583999939E2,1.714375054E0,1.007683086E1,4.954766273E0,2.500000000E1
2.544392831E2,1.232849111E1,7.664245157E1,7.552927144E2,6.672875977E2,1.363000011E1,3.586000061E2,1.728284774E0,1.033553600E1,4.923027992E0,2.200000000E1
2.554358657E2,1.232861592E1,7.664244296E1,7.551105526E2,6.671059570E2,1.371000004E1,3.576000061E2,1.743986478E0,1.048041725E1,4.734209061E0,2.100000000E1
2.564393368E2,1.232875710E1,7.664244004E1,7.545832306E2,6.665792236E2,1.402999973E1,3.577000122E2,1.758948355E0,1.011193275E1,4.463692665E0,2.400000000E1
2.574352178E2,1.232889148E1,7.664243301E1,7.550254187E2,6.670219727E2,1.431000042E1,3.587000122E2,1.773501781E0,1.014772129E1,4.519170761E0,2.500000000E1
2.584353757E2,1.232902231E1,7.664242923E1,7.548227247E2,6.668198242E2,1.427999973E1,3.586000061E2,1.787894447E0,1.018741894E1,4.478314400E0,2.300000000E1
2.594400537E2,1.232915164E1,7.664243460E1,7.540897648E2,6.660874023E2,1.481999969E1,3.590000000E2,1.803665701E0,9.935046196E0,4.322992325E0,2.400000000E1
2.604333808E2,1.232929332E1,7.664242783E1,7.538994763E2,6.658977051E2,1.463000011E1,3.585000000E2,1.818450179E0,9.935046196E0,4.465027332E0,2.700000000E1
2.614327943E2,1.232942628E1,7.664242778E1,7.537878383E2,6.657866211E2,1.476000023E1,3.585000000E2,1.832846168E0,1.015175056E1,4.578333378E0,2.900000000E1
2.624345524E2,1.232955534E1,7.664241729E1,7.531779242E2,6.651772461E2,1.506000042E1,3.580000000E2,1.849137390E0,1.025345612E1,4.781712532E0,2.800000000E1
2.634383695E2,1.232970108E1,7.664240193E1,7.526040726E2,6.646040039E2,1.542000008E1,3.576000061E2,1.865649114E0,1.022206116E1,4.693964005E0,2.800000000E1
2.644410808E2,1.232984952E1,7.664239785E1,7.515253286E2,6.635258789E2,1.536999989E1,3.575000000E2,1.880976743E0,1.025111294E1,4.668801308E0,2.900000000E1
2.654398286E2,1.232998713E1,7.664238962E1,7.517686506E2,6.637697754E2,1.548999977E1,3.573999939E2,1.897172103E0,1.041978455E1,4.655046940E0,2.700000000E1
2.664427331E2,1.233013267E1,7.664238387E1,7.523367690E2,6.643385010E2,1.573999977E1,3.577000122E2,1.914218449E0,1.023021126E1,4.545295238E0,2.500000000E1
2.674371613E2,1.233028580E1,7.664239129E1,7.525047112E2,6.645070801E2,1.592000008E1,3.580000000E2,1.930097217E0,1.043129921E1,4.510564327E0,2.300000000E1
2.684377096E2,1.233042859E1,7.664239312E1,7.528756986E2,6.648786621E2,1.617000008E1,3.583999939E2,1.947423773E0,1.039086056E1,4.501458645E0,2.200000000E1
2.694411640E2,1.233058441E1,7.664239243E1,7.524354742E2,6.644390869E2,1.655999947E1,3.590000000E2,1.964419082E0,1.041391468E1,4.631391048E0,1.900000000E1
2.704399159E2,1.233073724E1,7.664239043E1,7.527477034E2,6.647519531E2,1.657999992E1,3.592000122E2,1.981018528E0,1.021776009E1,4.580117702E0,2.000000000E1
2.714399658E2,1.233088601E1,7.664240308E1,7.514345854E2,6.634394531E2,1.685000038E1,3.000000119E-1,1.997237665E0,1.040490723E1,4.634785175E0,2.000000000E1
2.724395966E2,1.233103187E1,7.664240226E1,7.513387628E2,6.633442383E2,1.668000031E1,5.000000000E-1,2.014306653E0,1.060134411E1,4.507411957E0,2.000000000E1
2.734393076E2,1.233118534E1,7.664240562E1,7.507339979E2,6.627401123E2,1.721999931E1,1.200000048E0,2.031360919E0,1.063137054E1,4.451567173E0,2.300000000E1
2.744384349E2,1.233133840E1,7.664241564E1,7.497630247E2,6.617697754E2,1.735000038E1,1.200000048E0,2.049773852E0,1.091481113E1,4.486932278E0,2.400000000E1
2.754262207E2,1.233150171E1,7.664244368E1,7.491928903E2,6.612003174E2,1.762999916E1,3.700000048E0,2.068726531E0,1.063229465E1,4.245804787E0,2.500000000E1
2.764348768E2,1.233167118E1,7.664246232E1,7.488214594E2,6.608295898E2,1.773999977E1,3.599999905E0,2.085989029E0,1.043318653E1,4.116714954E0,2.500000000E1
2.774405394E2,1.233182221E1,7.664249910E1,7.488374370E2,6.608461914E2,1.792000008E1,7.300000191E0,2.103540926E0,1.049510765E1,4.057375908E0,2.500000000E1
2.784360754E2,1.233197728E1,7.664252928E1,7.490067170E2,6.610161133E2,1.787000084E1,7.500000000E0,2.121815619E0,1.073908997E1,4.004460335E0,2.700000000E1
2.794299153E2,1.233214144E1,7.664253733E1,7.500609659E2,6.620710449E2,1.775000000E1,5.300000191E0,2.140309418E0,1.088719463E1,4.001054764E0,2.700000000E1
2.804395670E2,1.233230756E1,7.664252901E1,7.490549015E2,6.610656738E2,1.757999992E1,3.500000000E0,2.159175166E0,1.117639160E1,4.236069202E0,2.500000000E1
2.814216500E2,1.233247524E1,7.664255549E1,7.488160475E2,6.608275146E2,1.854000092E1,6.699999809E0,2.176723469E0,1.107512951E1,4.529457092E0,2.300000000E1
2.824292606E2,1.233263232E1,7.664257107E1,7.489580954E2,6.609702148E2,1.779999924E1,6.900000095E0,2.195049075E0,1.142854881E1,4.731934547E0,2.300000000E1
2.834274589E2,1.233279590E1,7.664259161E1,7.486439402E2,6.606567383E2,1.786000061E1,7.400000095E0,2.753113280E0,1.154952335E1,5.031118393E0,2.300000000E1
2.843707430E2,1.233779898E1,7.664299780E1,7.457625552E2,6.577961426E2,1.980999947E1,6.999999881E-1,2.771403814E0,1.101944065E1,5.825603008E0,1.600000000E1
2.853667389E2,1.233796347E1,7.664299730E1,7.461515182E2,6.581857910E2,1.929000092E1,8.999999762E-1,2.790108486E0,1.085677147E1,5.469518185E0,1.800000000E1
2.863658305E2,1.233813165E1,7.664300082E1,7.453410035E2,6.573759766E2,1.945000076E1,6.999999881E-1,2.808941803E0,1.093196201E1,5.503334522E0,1.900000000E1
2.873757780E2,1.233830052E1,7.664301416E1,7.458822938E2,6.579179688E2,1.943000031E1,1.799999952E0,2.830993301E0,1.082726669E1,5.485305309E0,1.900000000E1
2.883798759E2,1.233849865E1,7.664302290E1,7.451800534E2,6.572165527E2,1.965999985E1,1.200000048E0,2.850967321E0,1.087440014E1,5.576021194E0,1.800000000E1
2.893846821E2,1.233867809E1,7.664303137E1,7.443668069E2,6.564040527E2,1.976000023E1,1.600000024E0,2.871153712E0,1.088391876E1,5.647827148E0,1.500000000E1
2.903813418E2,1.233885963E1,7.664303184E1,7.438496931E2,6.558876953E2,1.960000038E1,6.000000238E-1,2.891784956E0,1.079337788E1,5.551068306E0,1.500000000E1
2.913715617E2,1.233904516E1,7.664303393E1,7.443617377E2,6.564005127E2,2.036000061E1,1.000000015E-1,2.912638673E0,1.089568424E1,5.605144501E0,1.500000000E1
2.923666000E2,1.233923269E1,7.664303610E1,7.435180611E2,6.555576172E2,1.970000076E1,5.000000000E-1,2.932262509E0,1.073339272E1,5.553460598E0,1.500000000E1
2.933661527E2,1.233940904E1,7.664302913E1,7.435141515E2,6.555544434E2,1.953000069E1,3.598999939E2,2.952216688E0,1.066148758E1,5.475522041E0,1.500000000E1
2.943801106E2,1.233958839E1,7.664303533E1,7.422216570E2,6.542626953E2,1.920999908E1,2.000000030E-1,2.970970591E0,1.064594269E1,5.588737965E0,1.600000000E1
2.953688638E2,1.233975691E1,7.664302835E1,7.426718816E2,6.547136230E2,1.944000053E1,2.000000030E-1,2.991830289E0,1.073966980E1,5.752517223E0,1.800000000E1
2.963721122E2,1.233994447E1,7.664302460E1,7.424755430E2,6.545180664E2,1.907999992E1,5.000000000E-1,3.010568514E0,1.077660465E1,6.018052578E0,1.900000000E1
2.973681059E2,1.234011295E1,7.664302099E1,7.422963737E2,6.543395996E2,1.912999916E1,5.000000000E-1,3.028438696E0,1.084377193E1,5.884253979E0,1.900000000E1
2.983648948E2,1.234027341E1,7.664303017E1,7.426940218E2,6.547379150E2,1.881999969E1,5.000000000E-1,3.048027740E0,1.103092766E1,5.940525055E0,1.900000000E1
2.993684488E2,1.234044913E1,7.664301731E1,7.423887224E2,6.544333496E2,1.895999908E1,1.000000015E-1,3.067580463E0,1.069691563E1,5.813653946E0,2.000000000E1
3.003633583E2,1.234062437E1,7.664303219E1,7.414688048E2,6.535141602E2,1.954999924E1,2.000000030E-1,3.085803635E0,1.062439442E1,5.793097019E0,2.100000000E1
